time siteid longitude latitude elevation aod_int_1640nm aod_int_1240nm aod_int_870nm aod_int_670nm aod_int_550nm aod_int_470nm aod_int_440nm
"2021-07-30 05:44:17" Dalanzadgad 104.419167 43.577222 1470.0 0.012023 0.02172554459727409 0.031019 0.042225838990079964 0.06019197350269747 0.07800559536118556 0.086379
"2021-07-30 05:49:17" Dalanzadgad 104.419167 43.577222 1470.0 0.013475 0.023459451885003667 0.031885000000000004 0.04329753651069508 0.06094437643576272 0.07942702016622269 0.08833099999999999
"2021-07-30 06:04:17" Dalanzadgad 104.419167 43.577222 1470.0 0.011717000000000002 0.022293631569507436 0.031567000000000005 0.044045266098440033 0.06349561810382129 0.0824028950647236 0.09117700000000001
"2021-07-30 06:09:17" Dalanzadgad 104.419167 43.577222 1470.0 0.013546 0.022848152174825796 0.032734 0.044806892125384405 0.06302307290739798 0.0815331063472262 0.0903
"2021-07-30 06:24:17" Dalanzadgad 104.419167 43.577222 1470.0 0.011112 0.021068387551077372 0.031669 0.04357318996934762 0.06310652906946734 0.08226350487522703 0.091197
"2021-07-30 06:34:17" Dalanzadgad 104.419167 43.577222 1470.0 0.012283 0.021805599770588983 0.031403 0.0431651388776271 0.06109974545185652 0.07963693437075729 0.08847200000000001
"2021-07-30 06:39:17" Dalanzadgad 104.419167 43.577222 1470.0 0.014754 0.02406028083832078 0.032888 0.044101722986823064 0.062056298308550334 0.07960826764053709 0.087796
"2021-07-30 06:44:17" Dalanzadgad 104.419167 43.577222 1470.0 0.011022 0.01984388536579083 0.029336 0.040849651878523977 0.05840501539430927 0.07584387534303623 0.084101
"2021-07-30 06:49:17" Dalanzadgad 104.419167 43.577222 1470.0 0.011922 0.020342392552207777 0.029901999999999998 0.0408628415546337 0.057616841409238666 0.07441287745554816 0.08240900000000001
"2021-07-30 06:54:17" Dalanzadgad 104.419167 43.577222 1470.0 0.011045999999999999 0.020241516916683806 0.029106 0.039949707258633296 0.05602955572751765 0.07280245489647039 0.080929
"2021-07-30 06:59:17" Dalanzadgad 104.419167 43.577222 1470.0 0.00993 0.019279529613268443 0.027926 0.03940588388624403 0.05667232746289337 0.07363542838601872 0.08163200000000001
"2021-07-30 07:04:17" Dalanzadgad 104.419167 43.577222 1470.0 0.017634 0.02694771025809864 0.035374 0.0468394913353924 0.06477133920635934 0.08160475512612642 0.08932000000000001
"2021-07-30 07:09:17" Dalanzadgad 104.419167 43.577222 1470.0 0.011026000000000001 0.01937977167768999 0.028492 0.038954246989424804 0.055758335913899226 0.07230019106971575 0.080053
"2021-07-30 07:29:16" Dalanzadgad 104.419167 43.577222 1470.0 0.01103 0.019304238064225664 0.029027999999999998 0.03968474612731565 0.05691395303811939 0.07319409967644763 0.08066
"2021-07-30 07:34:16" Dalanzadgad 104.419167 43.577222 1470.0 0.010124 0.017813968326625906 0.027302 0.03822157101588253 0.054455777587672415 0.07056267648392743 0.078193
"2021-07-30 07:39:16" Dalanzadgad 104.419167 43.577222 1470.0 0.009824 0.018701549801660666 0.027248 0.03807770376287556 0.0545874230478756 0.07076397975946898 0.078356
"2021-07-30 07:44:16" Dalanzadgad 104.419167 43.577222 1470.0 0.010758 0.01940186056200348 0.028662 0.04025147831803118 0.05727337117587952 0.07392355509749574 0.081747
"2021-07-30 07:49:16" Dalanzadgad 104.419167 43.577222 1470.0 0.012418 0.02161056934669692 0.030435000000000004 0.041576117554743955 0.058546873177711484 0.0751960501803241 0.083003
"2021-07-30 07:54:16" Dalanzadgad 104.419167 43.577222 1470.0 0.011728 0.02004626384232669 0.029044 0.04047355504369819 0.05772842964320986 0.07408752379877778 0.08161399999999999
"2021-07-30 07:59:16" Dalanzadgad 104.419167 43.577222 1470.0 0.012667 0.022028579674720963 0.030275 0.04258935634118008 0.060030119254044605 0.07693325495671686 0.084814
"2021-07-30 08:04:16" Dalanzadgad 104.419167 43.577222 1470.0 0.01077 0.01834036211214967 0.028663 0.04105371214616838 0.05826076501835026 0.07510317526472002 0.083023
"2021-07-30 08:09:16" Dalanzadgad 104.419167 43.577222 1470.0 0.013963999999999999 0.02313588821121307 0.032632 0.04554680040299771 0.0632757523053272 0.08085644802212881 0.088995
"2021-07-30 08:18:46" Dalanzadgad 104.419167 43.577222 1470.0 0.013671 0.023722757192126572 0.03271 0.046097975092136784 0.06526360693833848 0.08304141503199002 0.091127
"2021-07-30 08:28:43" Dalanzadgad 104.419167 43.577222 1470.0 0.01323 0.021413355372812155 0.030955 0.04379603528108875 0.060948367270491466 0.07857172396934499 0.086859
"2021-07-30 08:34:16" Dalanzadgad 104.419167 43.577222 1470.0 0.01056 0.018882846410237623 0.028988999999999997 0.04225415500817348 0.06045731114782615 0.07770950340124358 0.085637
"2021-07-30 08:39:16" Dalanzadgad 104.419167 43.577222 1470.0 0.014608000000000003 0.024379715302632818 0.036114 0.053112624301335815 0.07594867287270961 0.09705584158689064 0.106636
"2021-07-30 08:49:16" Dalanzadgad 104.419167 43.577222 1470.0 0.012327999999999999 0.021158442505778977 0.034319999999999996 0.05148741323305819 0.07384567383113537 0.09526604850291139 0.10498699999999998
"2021-07-30 08:54:16" Dalanzadgad 104.419167 43.577222 1470.0 0.013361000000000001 0.021290769314153433 0.032046 0.04667395295787097 0.0656282389656726 0.08452645753886025 0.093454
"2021-07-30 08:59:16" Dalanzadgad 104.419167 43.577222 1470.0 0.013013999999999998 0.020984361350297957 0.033259 0.04804158308639676 0.06809945821648736 0.08760021244867505 0.096748
"2021-07-30 05:46:49" Venise 12.5083 45.3139 10.0 0.114900467226166 0.11308497356148636 0.174657 0.2658160819741434 0.3564581215587629 0.4548193761610392 0.49738182113511936
"2021-07-30 05:48:46" Venise 12.5083 45.3139 10.0 0.08775292274288649 0.10056808134166242 0.170007 0.2592671757602722 0.3484856557166336 0.44549520539440374 0.48687404727165806
